Flow_ID,Proto,Min_Port,Max_Port,Duration_s,Total_Packets,Total_Bytes,Packets_AB,Packets_BA,Bytes_AB,Bytes_BA,Direction_Ratio,Packet_Rate_pps,Byte_Rate_Bps,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Skew,Pkt_Len_Kurtosis,IAT_Min,IAT_Max,IAT_Mean,IAT_Std,IAT_Skew,IAT_Kurtosis,Source_PCAP,Label
8629880985961145,6,80,44032,115.20048308372498,32,3639,17,15,2354,1285,0.53125,0.2777766129395756,31.588409202722364,54.0,1470.0,113.71875,252.77945357255106,4.886804309905474,22.993497571580487,6.9141387939453125e-06,10.025503873825073,3.7161446156040316,4.732118694883744,0.5520043294409085,-1.6587344655785,scp1.pcapng,0
9544840935504633,6,80,44033,115.20107793807983,32,3769,17,15,2484,1285,0.53125,0.27777517860726864,32.71670775533736,54.0,1600.0,117.78125,274.6431473720717,4.955031770567912,23.576091068507615,1.0967254638671875e-05,10.025270938873291,3.716163804454188,4.731598809634827,0.5520027416488809,-1.658733949856359,scp1.pcapng,0
6454451140255910,6,80,44034,5.139276027679443,6,356,4,2,236,120,0.6666666666666666,1.1674796153553173,69.27045717774884,54.0,74.0,59.333333333333336,7.086763875156433,1.2645619460837902,0.21802803665126325,3.814697265625e-05,5.010362863540649,1.0278552055358887,1.9914709588617454,1.4991828211771263,0.24890903608341164,scp1.pcapng,0
2341516975721257,6,80,44035,5.138951063156128,6,356,4,2,236,120,0.6666666666666666,1.1675534415996272,69.27483753491121,54.0,74.0,59.333333333333336,7.086763875156433,1.2645619460837902,0.21802803665126325,3.719329833984375e-05,5.029021978378296,1.0277902126312255,2.0007663827868263,1.4994358925756968,0.24924788456744817,scp1.pcapng,0
8866073460031445,17,5355,54828,210.18888592720032,4,256,4,0,256,0,1.0,0.019030501933320176,1.2179521237324913,64.0,64.0,64.0,0.0,,,0.4115478992462158,209.36468315124512,70.06296197573344,98.50119167519868,0.707106781119568,0.0,scp1.pcapng,0
7029511118509577,17,5353,5353,479.30868005752563,7,1280,7,0,1280,0,1.0,0.014604367271545916,2.670512872511253,127.0,273.0,182.85714285714286,40.49842526542967,1.197078062506546,1.0240626577228706,0.4761788845062256,98.26130700111389,79.8847800095876,35.60485981039869,-1.7685868942658762,1.161973808789777,scp1.pcapng,0
5865256811541453,17,5353,5353,479.24130606651306,6,1153,6,0,1153,0,1.0,0.012519788933150245,2.4058861066537056,176.0,273.0,192.16666666666666,36.14976563624659,1.788854381999833,1.2000000000000028,90.85190296173096,98.15425109863281,95.8482612133026,2.575885118548159,-1.2755047345572004,-0.020597129835063566,scp1.pcapng,0
8813398839867438,17,5353,5353,479.2740170955658,7,1280,7,0,1280,0,1.0,0.014605423516218324,2.670706014394208,127.0,273.0,182.85714285714286,40.49842526542967,1.197078062506546,1.0240626577228706,0.6123199462890625,98.16817212104797,79.87900284926097,35.5434750379353,-1.7681091402029065,1.1610290253582276,scp1.pcapng,0
685402065878483,17,5353,5353,479.2258269786835,6,1153,6,0,1153,0,1.0,0.012520193324778564,2.4059638172449476,176.0,273.0,192.16666666666666,36.14976563624659,1.788854381999833,1.2000000000000028,90.80485105514526,98.17312288284302,95.8451653957367,2.5948012193356464,-1.283926393403096,-0.005392936974582874,scp1.pcapng,0
4104259547771723,17,32412,61658,544.9937219619751,110,6930,110,0,6930,0,1.0,0.20183718741566503,12.715742807186896,63.0,63.0,63.0,0.0,,,4.985777139663696,5.013646125793457,4.999942403320873,0.004125912936864858,0.16847239581376824,3.7904621842612576,scp1.pcapng,0
3597892947428892,17,32414,61662,544.9938070774078,110,6930,110,0,6930,0,1.0,0.2018371558933627,12.71574082128185,63.0,63.0,63.0,0.0,,,4.98554801940918,5.013682842254639,4.999943184196402,0.00420746734829303,0.1301300776915813,3.6788945402441575,scp1.pcapng,0
2323714838783527,17,5353,5353,479.02136492729187,7,1280,7,0,1280,0,1.0,0.01461312691358243,2.6721146356265018,127.0,273.0,182.85714285714286,40.49842526542967,1.197078062506546,1.0240626577228706,0.6440930366516113,98.23344683647156,79.83689415454865,35.51771016425174,-1.7665236603151027,1.1579684063069386,scp1.pcapng,0
8939835127103182,6,80,51995,538.294704914093,160,47041,90,70,17847,29194,0.5625,0.2972349505565628,87.38893318207045,66.0,1428.0,294.00625,412.36162068133535,1.5277700870987725,0.7820334665243851,4.0531158447265625e-06,10.029367923736572,3.385501288767881,4.5164692970459415,0.7172200923660653,-1.4136323518147493,scp1.pcapng,0
898039940378353,6,80,37722,122.62434005737305,31,5480,16,15,2190,3290,0.5161290322580645,0.2528046225202584,44.68933327132311,66.0,1216.0,176.7741935483871,306.2562399287848,2.6928937808056346,5.88660992259574,1.4066696166992188e-05,10.02568006515503,4.087478001912435,4.716893324785926,0.3631649373684681,-1.8024830993882985,scp1.pcapng,0
3846169601533435,6,80,52221,29.995950937271118,9,594,4,5,264,330,0.4444444444444444,0.30004049609299616,19.802672742137748,66.0,66.0,66.0,0.0,,,9.799003601074219e-05,10.025038003921509,3.7494938671588898,4.783912569364798,0.5173735279736623,-1.7308854491496808,scp1.pcapng,0
5411312970908595,17,5353,5353,478.53316712379456,7,1280,7,0,1280,0,1.0,0.014628035172720074,2.6748407172973847,127.0,273.0,182.85714285714286,40.49842526542967,1.197078062506546,1.0240626577228706,0.6441388130187988,98.19542098045349,79.75552785396576,35.49469292827269,-1.7636391570240906,1.152328956639721,scp1.pcapng,0
3520243870061674,17,5353,5353,478.48268604278564,7,1280,7,0,1280,0,1.0,0.01462957846582157,2.6751229194645156,127.0,273.0,182.85714285714286,40.49842526542967,1.197078062506546,1.0240626577228706,0.6122589111328125,98.22690916061401,79.74711434046428,35.50517275549717,-1.763646384496594,1.152354836866972,scp1.pcapng,0
951183231817072,17,5353,5353,478.51542687416077,7,1280,7,0,1280,0,1.0,0.014628577485425249,2.674939883049188,127.0,273.0,182.85714285714286,40.49842526542967,1.197078062506546,1.0240626577228706,0.6441419124603271,98.19573307037354,79.75257114569347,35.49323916571636,-1.7636663453703814,1.1523809959763645,scp1.pcapng,0
4201642798574250,17,5353,5353,478.43723583221436,7,1280,7,0,1280,0,1.0,0.01463096823520414,2.6753770487230426,127.0,273.0,182.85714285714286,40.49842526542967,1.197078062506546,1.0240626577228706,0.6118719577789307,98.18609499931335,79.73953930536906,35.50430654358593,-1.7631464681110938,1.1513643824390467,scp1.pcapng,0
498139999505,17,5353,5353,478.45451521873474,6,1153,6,0,1153,0,1.0,0.012540377003772207,2.4098424475582254,176.0,273.0,192.16666666666666,36.14976563624659,1.788854381999833,1.2000000000000028,90.01501417160034,98.19536304473877,95.69090304374694,2.9046854169206124,-1.3263496739099434,0.04334405040809841,scp1.pcapng,0
7469810889028037,6,80,41598,111.12198185920715,32,9012,18,14,7513,1499,0.5625,0.28797182577740893,81.1000654345628,66.0,1331.0,281.625,453.4395459981408,1.8610266192576272,1.517466730638115,1.0967254638671875e-05,10.025097131729126,3.5845800599744244,4.514589048237946,0.52178499384652,-1.6637208735680855,scp1.pcapng,0
7866969444954962,6,80,39738,538.2631680965424,170,29815,97,73,18633,11182,0.5705882352941176,0.3158306383867398,55.391120491180274,66.0,519.0,175.38235294117646,171.6193487490612,1.1616313877783313,-0.2881182972747016,4.0531158447265625e-06,10.029273986816406,3.1849891603345704,4.442329820778921,0.8075892253222604,-1.279119293552731,scp1.pcapng,0
3894705658090288,6,80,37351,539.5779750347137,181,43312,104,77,29612,13700,0.574585635359116,0.3354473465829575,80.27014074696716,66.0,846.0,239.292817679558,274.84257151992483,1.306319276178134,0.10726826544070889,5.9604644775390625e-06,10.030239820480347,2.9976554168595206,4.35501685859633,0.9143724540761766,-1.0921767279545544,scp1.pcapng,0
1813503778931780,6,80,37342,538.2663519382477,177,43013,101,76,29657,13356,0.5706214689265536,0.32883348431987114,79.91025232231986,66.0,847.0,243.01129943502823,285.33550454650515,1.3510703019669912,0.21726129281685758,4.0531158447265625e-06,10.03158712387085,3.05833154510368,4.390883581910059,0.8756157829254759,-1.1647831503047807,scp1.pcapng,0
5443806484591401,6,80,37350,538.8741998672485,179,43230,103,76,29874,13356,0.5754189944134078,0.3321740028453702,80.22280526818633,66.0,846.0,241.50837988826817,285.2892752981937,1.3692832786824563,0.2652746504551633,4.0531158447265625e-06,10.030519962310791,3.027383145321621,4.377291697007333,0.8930495619005506,-1.1323647067459244,scp1.pcapng,0
4391158842795702,6,80,59502,539.543881893158,183,44687,105,78,30643,14044,0.5737704918032787,0.33917537783560336,82.82366179966998,66.0,847.0,244.1912568306011,279.1536027219209,1.2832894371124508,0.04614655735384199,5.0067901611328125e-06,10.031660795211792,2.96452682358878,4.3483267016486336,0.9283088484494202,-1.0671196456228913,scp1.pcapng,0
9448288916530558,6,1935,38969,0.09490704536437988,5,363,3,2,231,132,0.6,52.68312779945185,3824.7950782402045,66.0,99.0,72.6,13.200000000000001,1.5000000000000009,0.2500000000000009,1.9073486328125e-05,0.052052974700927734,0.02372676134109497,0.02284300619373751,0.09323313382803639,-1.865033110288182,scp1.pcapng,0
2431474023964858,6,80,59438,538.4554960727692,180,43233,103,77,29533,13700,0.5722222222222222,0.33428946554140854,80.29075813195396,66.0,847.0,240.18333333333334,275.0924385042639,1.2956499605205083,0.07518800554935323,6.9141387939453125e-06,10.031903982162476,3.008131262976364,4.368346214273413,0.9046456111107335,-1.109784788275667,scp1.pcapng,0
713189284700398,6,80,37349,537.8183898925781,175,40919,100,75,27907,13012,0.5714285714285714,0.32538865031177877,76.08330389775814,66.0,847.0,233.82285714285715,272.34425177989533,1.355419917915466,0.23866295520894054,5.0067901611328125e-06,10.030714988708496,3.090910286738955,4.405327958890314,0.858365172874572,-1.1941999072099754,scp1.pcapng,0
7015131432880054,6,80,48541,55.374342918395996,15,852,8,7,432,420,0.5333333333333333,0.27088357548739106,15.386187087683812,54.0,60.0,56.8,2.9933259094191533,0.13363062095621495,-1.9821428571428572,3.0994415283203125e-05,10.008697986602783,3.955310208456857,4.652962745153382,0.45899062180534395,-1.7051129001158396,scp1.pcapng,0
3571146480098585,6,80,49556,0.15982508659362793,8,2826,4,4,2124,702,0.5,50.054720260160664,17681.829931901753,66.0,1918.0,353.25,607.744960900541,2.0580150018170724,2.529411318078311,4.38690185546875e-05,0.05370306968688965,0.022832155227661133,0.025606358681899588,0.29039671216106266,-1.9098029257810796,scp1.pcapng,0
4790256053692699,17,5353,5353,543.294830083847,164,14322,164,0,14322,0,1.0,0.3018618822025046,26.361377298196775,84.0,109.0,87.32926829268293,3.9433639163535905,4.206360403747216,18.427399315881853,0.11053204536437988,10.887383937835693,3.3330971170788164,3.3671855218783384,1.0913431973695449,-0.5898342341423324,scp1.pcapng,0
5550021040087740,6,80,58725,538.9249711036682,169,46377,98,71,28845,17532,0.5798816568047337,0.31358725065922205,86.05465043682095,66.0,1005.0,274.42011834319527,320.8552289404795,1.0816192972384393,-0.49822209992226796,5.0067901611328125e-06,10.028794050216675,3.20788673275993,4.384130835806379,0.8187532059703938,-1.245769162879515,scp1.pcapng,0
9063006473188718,17,137,137,1.4933860301971436,3,276,3,0,276,0,1.0,2.008857682701081,184.81490680849942,92.0,92.0,92.0,0.0,,0.0,0.7433969974517822,0.7499890327453613,0.7466930150985718,0.0032960176467895508,0.0,0.0,scp1.pcapng,0
6176905408614246,6,80,55652,538.8765139579773,4616,8101062,2442,2174,1841640,6259422,0.5290294627383015,8.565969903004467,15033.243776943928,66.0,22812.0,1754.9961005199307,2429.0490745139905,2.490721965417958,9.850561049963304,1.9073486328125e-06,10.023488998413086,0.11676630854994091,0.7035405552264513,10.330287570278854,124.65321194294889,scp1.pcapng,0
9991779498999225,17,17500,17500,542.4393060207367,19,2755,19,0,2755,0,1.0,0.035026960231516954,5.078909233569958,145.0,145.0,145.0,0.0,,,30.122474908828735,30.162210941314697,30.13551700115204,0.010091526867335686,1.293222683864982,0.979419863649909,scp1.pcapng,0
7720182027276154,17,17500,17500,542.4394769668579,19,2755,19,0,2755,0,1.0,0.03502694919300806,5.078907632986169,145.0,145.0,145.0,0.0,,,30.122621059417725,30.16217803955078,30.13552649815877,0.01010903765592945,1.2877487693307839,0.9391264193325091,scp1.pcapng,0
1889860459051856,6,80,34012,191.93742394447327,391,327429,195,196,255936,71493,0.49872122762148335,2.0371222660210067,1705.915361741668,66.0,2742.0,837.4143222506394,982.2475986028745,0.8894952199377387,-0.7606750753346043,2.86102294921875e-06,10.02234411239624,0.4921472408832648,1.5814025354599994,4.575063270517569,22.06066342290561,scp1.pcapng,0
9693097427693090,6,80,40021,50.34855008125305,13,858,6,7,396,462,0.46153846153846156,0.2582000867754971,17.04120572718281,66.0,66.0,66.0,0.0,,,9.202957153320312e-05,10.031420946121216,4.195712506771088,4.883805210130643,0.3382581670278097,-1.885162724432408,scp1.pcapng,0
2728560166402514,6,80,56744,221.77280807495117,152,100888,68,84,64766,36122,0.4473684210526316,0.6853860999434589,454.9160055993137,66.0,2742.0,663.7368421052631,902.2075757248389,1.21744496889429,-0.16222109844581967,3.814697265625e-06,10.032016038894653,1.4686940932115973,3.323042255592101,2.0085059608601323,2.160344178159125,scp1.pcapng,0
8599583003893171,6,80,56745,538.9242119789124,251,136736,122,129,98676,38060,0.4860557768924303,0.465742667374947,253.72027635928586,66.0,2742.0,544.7649402390439,881.8211442261289,1.6690279522678892,1.0922706701913745,4.0531158447265625e-06,10.033128023147583,2.1556968479156495,3.8688806448715796,1.432622262069263,0.15405464799869195,scp1.pcapng,0
658429711061665,17,5355,58366,318.0997438430786,4,256,4,0,256,0,1.0,0.01257467218198464,0.8047790196470169,64.0,64.0,64.0,0.0,,,0.412369966506958,317.2748079299927,106.03324794769287,149.37033953193045,0.7071067811856346,0.0,scp1.pcapng,0
5719219660116323,6,80,37986,75.85350489616394,19,1254,10,9,660,594,0.5263157894736842,0.25048282246165354,16.531866282469135,66.0,66.0,66.0,0.0,,,3.4809112548828125e-05,10.018192052841187,4.2140836053424415,4.787712857966184,0.3222065704468182,-1.835168661330884,scp1.pcapng,0
8987540196999590,6,80,51300,538.8393399715424,159,44695,90,69,22983,21712,0.5660377358490566,0.2950786778270444,82.9468019212563,66.0,812.0,281.1006289308176,337.13624133238807,0.9293541831626355,-1.1362234337378714,4.0531158447265625e-06,10.030882835388184,3.4103755694401414,4.502854076978574,0.6887439719077726,-1.4552476597364448,scp1.pcapng,0
6436770541246808,6,80,46755,538.8406639099121,192,81507,96,96,60395,21112,0.5,0.3563205467954441,151.26363962320968,66.0,2162.0,424.515625,708.0677637692544,1.8528624217871603,1.7720992675849878,3.0994415283203125e-06,10.029823064804077,2.8211553084288594,4.263017340899037,0.9913266152343557,-0.935919038463334,scp1.pcapng,0
313108959566832,6,80,59358,538.8776800632477,159,29282,91,68,20872,8410,0.5723270440251572,0.29505768355694056,54.338862200719085,66.0,1615.0,184.16352201257862,231.67467632542085,2.528933234796857,8.462883177526358,3.0994415283203125e-06,10.029158115386963,3.410618228248403,4.457536422340533,0.6970793930593887,-1.4313899310025935,scp1.pcapng,0
6212260106734308,17,17500,17500,541.7114059925079,19,3192,19,0,3192,0,1.0,0.035074026113939304,5.892436387141803,168.0,168.0,168.0,0.0,,,30.085211038589478,30.101656913757324,30.095078110694885,0.003033581145849923,-1.3729791044485786,4.531470693918543,scp1.pcapng,0
3304246447241906,17,17500,17500,541.7113780975342,19,3192,19,0,3192,0,1.0,0.03507402792004691,5.89243669056788,168.0,168.0,168.0,0.0,,,30.08517289161682,30.10169506072998,30.09507656097412,0.0030453664294838602,-1.3697349741355869,4.538544068379231,scp1.pcapng,0
7500234624657308,6,80,41330,538.8658239841461,429,364427,215,214,289674,74753,0.5011655011655012,0.7961165486951006,676.2852342454765,66.0,2742.0,849.4801864801865,1089.5096875037568,0.936109631010416,-0.8474064526131309,1.9073486328125e-06,10.034828901290894,1.2590322990283789,3.1917665854484727,2.277968221284837,3.29165601128733,scp1.pcapng,0
906311251050265,6,80,41332,538.801342010498,424,358582,212,212,283878,74704,0.5,0.7869319672031158,665.5180157161029,66.0,2742.0,845.7122641509434,1083.305943057955,0.9480833119572536,-0.8082357126890343,9.5367431640625e-07,10.030724048614502,1.273762037849877,3.2083299109632875,2.255183294325315,3.1901773273393648,scp1.pcapng,0
5730648866374204,6,80,41329,539.1220290660858,444,381086,222,222,303082,78004,0.5,0.823561227444435,706.864085409662,66.0,2742.0,858.3018018018018,1090.0294809206,0.9181278902237235,-0.873719114193312,9.5367431640625e-07,10.030519008636475,1.2169797495848438,3.1457819589435645,2.3354219460827483,3.5621523834049817,scp1.pcapng,0
3583815018428109,6,80,41328,538.8333671092987,409,341572,205,204,270233,71339,0.5012224938875306,0.7590472768866913,633.91026029521,66.0,2742.0,835.1393643031785,1078.6344657255027,0.9664061182088209,-0.772508285312484,1.9073486328125e-06,10.031198978424072,1.3206700174247517,3.2562078926171822,2.1937063121508182,2.9155371017693827,scp1.pcapng,0
1788753379146764,6,80,41331,538.8657939434052,424,358753,212,212,284060,74693,0.5,0.7868378449060194,665.7557485225688,66.0,2742.0,846.1155660377359,1082.6212940643059,0.9443341362939089,-0.8147079276262859,9.5367431640625e-07,10.03548789024353,1.2739144064855914,3.208952100687898,2.255147020295875,3.1908564638552797,scp1.pcapng,0
2915414557018862,6,80,36814,538.8770220279694,279,179911,152,127,158070,21841,0.5448028673835126,0.5177433599785575,333.8628159035923,66.0,2742.0,644.84229390681,1026.3008897723057,1.4845696154991945,0.3192592227361972,1.9073486328125e-06,10.03088116645813,1.9384065540574438,3.763627486203985,1.5736664220174983,0.5725943716067801,scp1.pcapng,0
5239600533183515,6,80,41333,538.7699599266052,404,334483,202,202,263139,71344,0.5,0.7498562096057388,620.8271152414761,66.0,2742.0,827.9282178217821,1071.2813056972607,0.9814795714545929,-0.7301164757566183,1.9073486328125e-06,10.031219959259033,1.3368981635895911,3.2740189826930823,2.1730751743680496,2.823156697484295,scp1.pcapng,0
9256434221519956,6,80,56343,95.02416110038757,23,1518,12,11,792,726,0.5217391304347826,0.24204370481841792,15.974884518015582,66.0,66.0,66.0,0.0,,,4.0531158447265625e-06,10.026427030563354,4.319280050017617,4.838085770528233,0.28863570560089225,-1.8679640665513628,scp1.pcapng,0
1522816034724619,6,80,56345,95.02415013313293,23,1518,12,11,792,726,0.5217391304347826,0.24204373275399998,15.974886361764,66.0,66.0,66.0,0.0,,,4.0531158447265625e-06,10.026451826095581,4.3192795515060425,4.838089608622171,0.2886355476068566,-1.8679641388072066,scp1.pcapng,0
6043016071396166,6,80,56344,94.99212002754211,23,1518,12,11,792,726,0.5217391304347826,0.24212534674803926,15.980272885370592,66.0,66.0,66.0,0.0,,,5.0067901611328125e-06,10.026482820510864,4.31782363761555,4.838208860543998,0.28954154276712435,-1.8675587944551053,scp1.pcapng,0
