Flow_ID,Duration_s,Total_Packets,Bytes_AB,Bytes_BA,Mean_Pkt_Len,STD_IAT,Kurtosis_IAT,Skewness_Pkt_Len,Direction_Ratio,Label,Source_PCAP
9898096820820195,3.7868590354919434,23,5323,6717,523.4782608695652,0.7308847002706529,17.02818791567833,0.6370919786469909,0.5652173913043478,1,spotify1.pcap
7193167813681323,0.16226601600646973,14,3125,1710,345.35714285714283,0.01516752266866582,-1.234210939882105,1.4804451606185192,0.5714285714285714,1,spotify1.pcap
7281133552102133,0.025547027587890625,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
2871805606526594,0.024869918823242188,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9754345452629865,0.024859905242919922,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
5150276922723482,0.025383949279785156,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
5687634107318496,0.03647303581237793,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
3424407341219645,6.4853479862213135,280,15903,456468,1687.0392857142858,0.27114634818991384,271.40202574584936,1.211303530229787,0.4392857142857143,1,spotify1.pcap
1419790835128414,0.025402069091796875,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
143327519949819,0.024853229522705078,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
2519634142980974,6.5055251121521,341,22887,621714,1890.3255131964809,0.2384470693333205,331.67054089578613,1.328603332949941,0.47214076246334313,1,spotify1.pcap
7602258851395455,6.514937877655029,247,14606,400347,1679.9716599190283,0.2893783419799,238.17202356170282,1.2528916999219306,0.44129554655870445,1,spotify1.pcap
4624648510799315,6.500241041183472,317,19438,576996,1881.4952681388013,0.2555725684079134,307.95157087172896,1.086307145012042,0.43217665615141954,1,spotify1.pcap
3589667977917991,6.488220930099487,233,14144,415623,1844.4935622317596,0.2997194583657947,224.85494831320025,1.860624999524087,0.43776824034334766,1,spotify1.pcap
1892956865225409,0.07152199745178223,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7830154034177833,6.556823968887329,254,14870,413142,1685.0866141732283,0.28476325896199156,245.2377426691686,1.3061712924840476,0.4448818897637795,1,spotify1.pcap
1849269256934795,0.12279701232910156,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
3604000059344404,0.025476932525634766,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
8028095537322232,0.1072089672088623,2,81,356,218.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
718119122223228,0.15588998794555664,2,81,356,218.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
5397818199681471,0.1541130542755127,2,81,356,218.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
451264385179504,0.14104509353637695,10,505,852,135.7,0.021293466381606067,-1.4997123844124964,2.26480518842305,0.5,1,spotify1.pcap
7630382898800536,0.060127973556518555,2,94,246,170.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9275351417618079,0.03836798667907715,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9240253339861279,0.19603395462036133,2,89,418,253.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
8713534838533055,0.025007963180541992,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1864286766621622,0.04766201972961426,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
4845791448976851,0.00044798851013183594,2,84,440,262.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
4370119315132629,0.04526185989379883,2,88,416,252.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
4078977108554965,0.024591922760009766,2,88,544,316.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1115347275271457,0.22076702117919922,2,82,453,267.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
7626915453735000,0.0004839897155761719,2,89,418,253.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
8263372821910908,0.11137795448303223,2,88,417,252.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
450262170515747,0.0005278587341308594,2,85,316,200.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
6921111888957003,0.00043201446533203125,2,90,310,200.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
6090159407501914,0.026826143264770508,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
860059523501943,0.031029939651489258,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
2175150183685601,6.84267520904541,16,1462,2058,220.0,0.8325470047987326,0.9845528890498798,1.3864619812823957,0.5625,1,spotify1.pcap
1734287653055687,0.03759503364562988,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
4050614124047457,0.029165983200073242,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
4196302229882156,13.877602100372314,182,6285,409210,2282.9395604395604,0.784600585821092,140.48921008559807,0.609554946490855,0.489010989010989,1,spotify1.pcap
5631373524879436,0.0381009578704834,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
2521693380552398,0.025523900985717773,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
6960990486194500,0.025609970092773438,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9793432001131218,0.0,1,86,0,86.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
2240018210930205,0.025648117065429688,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9120948628647894,15.271440029144287,481,15998,1130000,2382.5322245322245,0.48567202064791043,373.34792491907336,3.320228299048021,0.4760914760914761,1,spotify1.pcap
724281355347101,0.10282206535339355,2,80,279,179.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
9038024859399150,0.10680818557739258,2,80,279,179.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
5181086290896873,0.10831594467163086,2,80,279,179.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
4238460420579156,0.18383407592773438,2,80,545,312.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
2687667094618667,0.02597212791442871,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9589408543013146,0.11250710487365723,2,54,60,57.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1647572048020571,0.0,1,274,0,274.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
2610717932647309,21.067532062530518,8,264,289,69.125,5.260211780040745,0.7393297316662966,2.1036561718408064,0.5,1,spotify1.pcap
8939379347353412,20.937851905822754,8,264,301,70.625,5.1654381275820676,1.183977244286285,2.2677868380553634,0.5,1,spotify1.pcap
7908332046582537,20.96124505996704,8,264,301,70.625,5.053436149205289,1.1481805491122188,2.2677868380553634,0.5,1,spotify1.pcap
2600444331063439,19.78526020050049,8,264,301,70.625,4.992605660217317,1.0953984250832045,2.2677868380553634,0.5,1,spotify1.pcap
5352229907831556,19.98613214492798,8,198,406,75.5,6.880455881056501,2.165941847644558,1.300543826351258,0.375,1,spotify1.pcap
4961993013759675,10.333393096923828,88,3130,134434,1563.2272727272727,1.0740809451760756,81.99639461551219,3.8523560775671712,0.5,1,spotify1.pcap
5779389046149773,0.025092124938964844,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
6588901277943345,0.02173900604248047,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1788233270764523,0.02492499351501465,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7788173062612529,0.038192033767700195,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1940475540745038,0.0247499942779541,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
3178824191023374,0.02476191520690918,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7222042459985814,0.02621293067932129,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
4721309818451675,14.102238893508911,5249,168250,8619320,1674.1417412840542,0.08090598309892874,5015.61991944642,2.8084986742657656,0.46046866069727566,1,spotify1.pcap
9898096820820195,0.02565479278564453,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7193167813681323,0.02641916275024414,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
2871805606526594,0.024888038635253906,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7281133552102133,0.02564382553100586,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9754345452629865,0.02513599395751953,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
5150276922723482,0.025552988052368164,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
5687634107318496,0.0365138053894043,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
3424407341219645,0.024858951568603516,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
143327519949819,0.024858951568603516,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1419790835128414,0.025465011596679688,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
2519634142980974,0.024729013442993164,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7602258851395455,0.0247499942779541,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
4624648510799315,0.024743080139160156,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
3589667977917991,0.02474522590637207,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7830154034177833,0.02482891082763672,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1892956865225409,0.07190489768981934,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
5049878682111126,0.05564379692077637,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1849269256934795,0.0384981632232666,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
3604000059344404,0.02557516098022461,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9275351417618079,0.038922786712646484,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
8713534838533055,0.02492809295654297,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9793432001131218,0.0,1,86,0,86.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
6090159407501914,0.025091171264648438,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1286897000057641,4.964672803878784,7,198,317,73.57142857142857,1.7422915517604678,1.197888969232051,2.041241452319316,0.42857142857142855,1,spotify1.pcap
860059523501943,0.030234098434448242,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1734287653055687,0.03785300254821777,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
4050614124047457,0.02945399284362793,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
4678734942892553,14.730280876159668,6,132,327,76.5,5.866255843997,0.24998132428422615,1.7888543819998317,0.3333333333333333,1,spotify1.pcap
2175150183685601,8.01594090461731,36,2954,2306,146.11111111111111,0.41383411622416777,6.497753240773378,-0.6987035774958738,0.6388888888888888,1,spotify1.pcap
5631373524879436,0.031169891357421875,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
2521693380552398,0.02561211585998535,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
6960990486194500,0.025561094284057617,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
4686101287332326,14.732017993927002,6,132,327,76.5,5.854125006342404,0.24995677693851537,1.7888543819998317,0.3333333333333333,1,spotify1.pcap
1864286766621622,0.7149810791015625,4,132,132,66.0,0.2799187185308315,0.0,,0.5,1,spotify1.pcap
2240018210930205,0.02552199363708496,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7830154034177833,29.96551012992859,4,66,251,79.25,14.10829961840105,0.0,1.1547005383792517,0.25,1,spotify1.pcap
1788233270764523,29.88397216796875,4,132,132,66.0,14.043546726875705,0.0,,0.5,1,spotify1.pcap
2687667094618667,0.02552199363708496,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9589408543013146,0.10735392570495605,2,54,60,57.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
3424407341219645,29.95202088356018,5,132,251,76.6,12.932622848677786,-0.6666698130334656,1.5000000000000009,0.4,1,spotify1.pcap
4624648510799315,29.963942050933838,5,132,251,76.6,12.93935662497169,-0.6666694388417107,1.5000000000000009,0.4,1,spotify1.pcap
2519634142980974,29.96793508529663,5,132,251,76.6,12.941232177349441,-0.6666694052303521,1.5000000000000009,0.4,1,spotify1.pcap
3589667977917991,29.971971035003662,5,132,251,76.6,12.941271966385756,-0.6666698056730129,1.5000000000000009,0.4,1,spotify1.pcap
7602258851395455,29.979975938796997,5,132,251,76.6,12.9446838492592,-0.6666698172149492,1.5000000000000009,0.4,1,spotify1.pcap
1940475540745038,29.95598793029785,6,198,251,74.83333333333333,11.95012433903789,0.2499919552948886,1.7888543819998324,0.5,1,spotify1.pcap
3178824191023374,29.955997943878174,6,198,251,74.83333333333333,11.950715948161145,0.24999233724825487,1.7888543819998324,0.5,1,spotify1.pcap
9793432001131218,0.0,1,86,0,86.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
5187209762147824,0.0,1,60,0,60.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
5779389046149773,0.025352954864501953,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
6588901277943345,0.021119117736816406,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7788173062612529,0.037979841232299805,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7222042459985814,0.0,1,66,0,66.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
9898096820820195,0.025124073028564453,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7193167813681323,0.025185108184814453,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
2871805606526594,0.025165081024169922,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7281133552102133,0.025810956954956055,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9754345452629865,0.024962186813354492,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
5150276922723482,0.02595996856689453,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
5687634107318496,0.03704404830932617,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
143327519949819,0.024904966354370117,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1419790835128414,0.025492191314697266,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1892956865225409,0.07161498069763184,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1849269256934795,0.11907196044921875,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
3604000059344404,0.025552034378051758,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1138577421774695,0.0,1,92,0,92.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
2400867128937723,0.0,1,104,0,104.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
9275351417618079,0.03750109672546387,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
6090159407501914,0.025094985961914062,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
860059523501943,0.029482126235961914,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1734287653055687,0.037405967712402344,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
4050614124047457,0.029713153839111328,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
5631373524879436,0.03121805191040039,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
2521693380552398,0.02561807632446289,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
6960990486194500,0.025686025619506836,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9793432001131218,0.0,1,86,0,86.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
2240018210930205,0.025604963302612305,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
2567922292351397,0.0,1,62,0,62.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
552267082700162,0.0,1,62,0,62.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
9209761044148741,0.0,1,62,0,62.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
3902164505189176,0.0,1,62,0,62.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
2687667094618667,0.025529861450195312,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9589408543013146,0.1071770191192627,2,54,60,57.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
927572861500485,0.18568205833435059,29,2265,2101,150.55172413793105,0.013885589171954968,8.309795041823246,1.8541165610524049,0.5172413793103449,1,spotify1.pcap
3326312641053475,0.13181781768798828,30,3219,5456,289.1666666666667,0.0089967589844511,1.2174854449066865,1.9653663019673049,0.5333333333333333,1,spotify1.pcap
2175150183685601,8.0108642578125e-05,2,77,66,71.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
8713534838533055,14.736057996749878,6,132,327,76.5,5.869266333420112,0.2499819399966654,1.7888543819998317,0.3333333333333333,1,spotify1.pcap
9275351417618079,0.03730583190917969,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
5779389046149773,0.025104045867919922,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
6588901277943345,0.021832942962646484,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7788173062612529,0.03841805458068848,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7222042459985814,0.02549290657043457,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9324347424797350,0.0,1,62,0,62.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
9898096820820195,0.025034189224243164,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7193167813681323,0.025015830993652344,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1070157698348585,0.0,1,62,0,62.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
7079035382510413,0.0,1,62,0,62.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
2871805606526594,0.029490947723388672,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7281133552102133,0.029732942581176758,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9754345452629865,0.02534794807434082,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
5150276922723482,0.02862381935119629,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
5687634107318496,0.041787147521972656,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
143327519949819,0.025578975677490234,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1419790835128414,0.026181936264038086,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1892956865225409,0.07247209548950195,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
4050614124047457,0.02928304672241211,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1734287653055687,0.0374140739440918,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1849269256934795,0.0,1,66,0,66.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
1788233270764523,0.024738073348999023,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
3604000059344404,0.025599956512451172,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7830154034177833,3.637557029724121,3,132,66,66.0,1.7940595149993896,0.0,,0.6666666666666666,1,spotify1.pcap
6801560566734699,0.0004119873046875,2,79,256,167.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
4149233319391101,0.04379582405090332,2,79,256,167.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
8044022782559977,0.04031801223754883,2,79,256,167.5,0.0,0.0,0.0,0.5,1,spotify1.pcap
3424407341219645,0.02478790283203125,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
4624648510799315,0.024698972702026367,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
2519634142980974,0.024806976318359375,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
3589667977917991,0.024728059768676758,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7602258851395455,0.024698972702026367,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1940475540745038,0.0003750324249267578,2,66,60,63.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
3178824191023374,0.0002548694610595703,2,66,60,63.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
2056479052702693,0.0004668235778808594,2,79,415,247.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9793432001131218,0.0,1,86,0,86.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
6090159407501914,0.02499103546142578,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
860059523501943,0.029341936111450195,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
5631373524879436,0.031253814697265625,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1647572048020571,0.0,1,233,0,233.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
2175150183685601,0.10941600799560547,3,143,77,73.33333333333333,0.05467581748962402,0.0,-0.7071067811865449,0.6666666666666666,1,spotify1.pcap
9589408543013146,0.10857605934143066,2,54,60,57.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
927572861500485,0.025545120239257812,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
3326312641053475,0.025192975997924805,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9793432001131218,0.0,1,86,0,86.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
5779389046149773,0.025229930877685547,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
6588901277943345,0.022253036499023438,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7788173062612529,0.0380861759185791,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7222042459985814,0.025075912475585938,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9898096820820195,0.04693889617919922,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
7193167813681323,0.0469510555267334,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
5687634107318496,0.10282087326049805,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1892956865225409,0.11521100997924805,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
1849269256934795,0.06644105911254883,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
2521693380552398,14.730285882949829,6,132,327,76.5,5.866294748436432,0.24998141502121518,1.7888543819998317,0.3333333333333333,1,spotify1.pcap
6960990486194500,14.651623010635376,6,132,327,76.5,5.834851559436219,0.24998127131051362,1.7888543819998317,0.3333333333333333,1,spotify1.pcap
860059523501943,0.029531002044677734,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
5631373524879436,0.0316929817199707,2,66,66,66.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
9275351417618079,0.03870797157287598,5,174,163,67.4,0.016533087250622445,-0.6667092521866476,1.08242474280316,0.6,1,spotify1.pcap
2240018210930205,14.695348024368286,6,132,327,76.5,5.852417824112037,0.24998097953454046,1.7888543819998317,0.3333333333333333,1,spotify1.pcap
2687667094618667,14.621917009353638,6,132,327,76.5,5.823086205495331,0.2499812625780331,1.7888543819998317,0.3333333333333333,1,spotify1.pcap
4050614124047457,0.02958512306213379,5,174,185,71.8,0.012766289946313859,-0.6666738422873326,1.3188311662119878,0.6,1,spotify1.pcap
1734287653055687,0.055977821350097656,5,174,185,71.8,0.024194656085669463,-0.6666688061787394,1.3188311662119878,0.6,1,spotify1.pcap
9793432001131218,0.0,1,86,0,86.0,0.0,0.0,0.0,1.0,1,spotify1.pcap
9589408543013146,0.10752511024475098,2,54,60,57.0,0.0,0.0,0.0,0.5,1,spotify1.pcap
2871805606526594,14.693655967712402,6,132,327,76.5,5.831842505109591,0.24991573402354916,1.7888543819998317,0.3333333333333333,1,spotify1.pcap
7281133552102133,14.627103805541992,6,132,327,76.5,5.8046877535137,0.24991360606661228,1.7888543819998317,0.3333333333333333,1,spotify1.pcap
9754345452629865,14.619956970214844,6,132,327,76.5,5.805223947062536,0.24993509074024578,1.7888543819998317,0.3333333333333333,1,spotify1.pcap
5150276922723482,14.748636960983276,6,132,327,76.5,5.852869427512002,0.2499125652930676,1.7888543819998317,0.3333333333333333,1,spotify1.pcap
143327519949819,14.621855020523071,6,132,327,76.5,5.801792692479227,0.24990748802292062,1.7888543819998317,0.3333333333333333,1,spotify1.pcap
