Flow_ID,Duration_s,Total_Packets,Bytes_AB,Bytes_BA,Mean_Pkt_Len,STD_IAT,Kurtosis_IAT,Skewness_Pkt_Len,Direction_Ratio,Label,Source_File
644751110170497,5.097350120544434,19,1418,7635,476.4736842105263,1.0908474917092443,13.031417499422133,0.9046038503263188,0.5263157894736842,Skype,skype_audio1b.pcapng
8751327867868755,0.052000999450683594,2,84,464,274.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
6888685527990037,0.06274890899658203,2,71,320,195.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
9429728115149453,0.00016498565673828125,2,60,68,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
276992337554878,0.13609790802001953,2,84,528,306.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
1154623211694296,0.0005090236663818359,2,71,471,271.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
3464239385718586,0.06861710548400879,33,907,28880,902.6363636363636,0.005877247480817863,6.152221621857866,-0.5118611085506946,0.30303030303030304,Skype,skype_audio1b.pcapng
5565862699826921,0.10245680809020996,7,699,348,149.57142857142858,0.023900944429772527,-1.4997469514603334,1.632061367889391,0.5714285714285714,Skype,skype_audio1b.pcapng
4737476741230318,0.0004029273986816406,2,73,447,260.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
8574588492886101,0.04464221000671387,7,948,409,193.85714285714286,0.010189100662317943,-1.4974561074562245,1.700448005742906,0.5714285714285714,Skype,skype_audio1b.pcapng
98855576672133,0.00016188621520996094,2,60,68,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
2446889210333246,14.97651720046997,17,904,1714,154.0,3.3590328177178925,11.051631187729923,3.4782959741351434,0.5294117647058824,Skype,skype_audio1b.pcapng
959315654604153,10.501597881317139,12,1797,2405,350.1666666666667,2.863466582720748,6.074541312855931,1.3646217265642744,0.5833333333333334,Skype,skype_audio1b.pcapng
5589327657610691,5.140130996704102,16,1170,6837,500.4375,1.234925698568957,10.065357383756089,0.7658603230281075,0.5,Skype,skype_audio1b.pcapng
7497971119268407,4.996166944503784,20,2595,5746,417.05,1.0266017771468832,14.025901077422336,1.0215941600707286,0.6,Skype,skype_audio1b.pcapng
6311612207912584,0.0003879070281982422,2,78,365,221.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
77333826081999,0.15453314781188965,10,514,1175,168.9,0.023491932265341717,-1.5001634743000989,2.384536029328662,0.5,Skype,skype_audio1b.pcapng
2040658982647126,0.390700101852417,4,148,120,67.0,0.09214459112403509,0.0,1.1414827815093809,0.5,Skype,skype_audio1b.pcapng
9099801573170015,0.0001227855682373047,2,64,64,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
3950619117092075,20.13490581512451,32,1206,1278,77.625,1.6764210389651855,20.028721399855026,1.5807491556891857,0.53125,Skype,skype_audio1b.pcapng
5527586775943843,0.05240201950073242,2,77,364,220.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
6085995406773105,0.1549239158630371,10,515,1431,194.6,0.02403620033444112,-1.488313089762264,2.486790053442007,0.5,Skype,skype_audio1b.pcapng
8306084308139038,0.00018405914306640625,2,60,68,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
3473576962025708,18.899635076522827,7,378,0,54.0,3.2482819477781777,-0.2158881888330857,nan,1.0,Skype,skype_audio1b.pcapng
6886487040808859,0.000125885009765625,2,65,64,64.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
5409606399320381,20.865182161331177,13,1194,2500,284.15384615384613,3.8660968220608245,1.2327241979675083,1.594498369593472,0.5384615384615384,Skype,skype_audio1b.pcapng
9115457844393654,20.17676615715027,11,1021,1478,227.1818181818182,4.006480172129875,0.2501066373755019,1.9422319256685667,0.5454545454545454,Skype,skype_audio1b.pcapng
4759141140044777,20.06055784225464,11,659,740,127.18181818181819,4.3763062597359585,2.7298067560814445,1.7557207517994724,0.5454545454545454,Skype,skype_audio1b.pcapng
3178408332224089,20.06027388572693,11,657,902,141.72727272727272,4.3764927727538065,2.730177889449071,2.0223018739706817,0.5454545454545454,Skype,skype_audio1b.pcapng
6717545907288990,19.9392249584198,14,1030,1646,191.14285714285714,3.5606135877076417,1.6847959338419978,1.9587574545515032,0.5714285714285714,Skype,skype_audio1b.pcapng
626549163026534,14.48507308959961,14,1292,2457,267.7857142857143,2.703847147957636,3.6491413645342963,1.8225894454455847,0.5714285714285714,Skype,skype_audio1b.pcapng
6064006108420369,14.456690073013306,19,1778,6588,440.3157894736842,3.2383132858318824,13.05669506796567,1.06814214103232,0.5263157894736842,Skype,skype_audio1b.pcapng
8462211356776943,0.15004515647888184,10,515,1175,169.0,0.02305339350234804,-1.4995312287719493,2.382400181707296,0.5,Skype,skype_audio1b.pcapng
9462503892442067,0.05260491371154785,2,76,335,205.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
7197517008712255,0.03517293930053711,15,637,14809,1029.7333333333333,0.006735433030685111,7.160720764570453,-0.9567988040985411,0.26666666666666666,Skype,skype_audio1b.pcapng
2463703197900296,0.2223958969116211,24,1188,15218,683.5833333333334,0.02391958725461669,11.665307441955145,0.19538695490354208,0.375,Skype,skype_audio1b.pcapng
559167525136388,0.46721792221069336,20,1506,6324,391.5,0.03894813645653943,-0.8492633715304208,1.1907806485465173,0.6,Skype,skype_audio1b.pcapng
9347871240926286,0.09254002571105957,2,79,296,187.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
784782859649379,0.25375795364379883,20,1427,5157,329.2,0.023556233657870365,-0.05849213083292959,1.6862507344656807,0.55,Skype,skype_audio1b.pcapng
6153424172071269,0.14517998695373535,2,89,418,253.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
9681027606162220,0.23404407501220703,7,528,708,176.57142857142858,0.06422361978246853,0.948806021537596,1.2537223110475955,0.5714285714285714,Skype,skype_audio1b.pcapng
7408541047985183,0.0003681182861328125,2,77,270,173.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
7136779873014094,0.03897595405578613,2,74,497,285.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
2172297254144647,0.14220809936523438,15,1923,4583,433.73333333333335,0.014318160456290415,0.47746338024228896,0.9813646647243016,0.5333333333333333,Skype,skype_audio1b.pcapng
1273416776990831,0.00017786026000976562,2,60,68,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
7873160803082260,0.00021314620971679688,2,60,68,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
4718780278061513,0.0,1,138,0,138.0,0.0,0.0,0.0,1.0,Skype,skype_audio1b.pcapng
5183279342011907,18.89608597755432,7,378,0,54.0,3.247552920061239,-0.21275279400872416,nan,1.0,Skype,skype_audio1b.pcapng
4187630679081580,5.235054016113281,21,1649,6472,386.7142857142857,1.0875786368030647,15.037250519073527,1.3742811491762466,0.5238095238095238,Skype,skype_audio1b.pcapng
431436193587978,0.00035691261291503906,2,72,205,138.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
5900288516381985,21.313239097595215,68,9261,28407,553.9411764705883,1.4197506785143696,31.70740639338559,0.6097039310305659,0.5441176470588235,Skype,skype_audio1b.pcapng
7190101557180128,0.31635594367980957,18,1452,5156,367.1111111111111,0.023821476058103513,-1.4101659564289615,1.3513916235699244,0.6111111111111112,Skype,skype_audio1b.pcapng
2027046322737362,9.090555906295776,18,1448,3913,297.8333333333333,1.4303473986662403,3.687295797142615,1.8303497838627696,0.5555555555555556,Skype,skype_audio1b.pcapng
3224338413914481,4.909097909927368,17,1494,5073,386.29411764705884,1.1084568700870097,11.052805942924085,1.2735982360716702,0.5882352941176471,Skype,skype_audio1b.pcapng
9656600109969415,0.00044989585876464844,2,70,545,307.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
7431454280928923,0.04533195495605469,2,77,472,274.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
9099801573170015,0.00013709068298339844,2,64,64,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
3950619117092075,0.47957682609558105,7,283,220,71.85714285714286,0.08272392320987541,-1.629409043635765,0.8152505199503028,0.5714285714285714,Skype,skype_audio1b.pcapng
2026944417973087,4.766877889633179,20,1466,3645,255.55,0.7373592519142291,7.758769718108876,2.2518064073806667,0.55,Skype,skype_audio1b.pcapng
3976349366861774,0.04719185829162598,2,73,288,180.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
5198082568495546,10.355254888534546,15,1217,3494,314.06666666666666,1.6484728412010705,2.182123070222567,0.8436604386307863,0.6,Skype,skype_audio1b.pcapng
405418909333304,0.3763129711151123,24,1994,7289,386.7916666666667,0.02487660501445684,-0.3873762709103623,1.3512677789522285,0.625,Skype,skype_audio1b.pcapng
4319502129835184,36.60022592544556,66,6072,0,92.0,0.4292136924264587,8.89632255817077,nan,1.0,Skype,skype_audio1b.pcapng
7239591880252477,0.08871889114379883,2,76,303,189.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
3726385845500409,16.406046152114868,20,2028,4716,337.2,2.5497734289330642,6.651306296819557,1.4233617351693248,0.55,Skype,skype_audio1b.pcapng
9273967839721118,0.2626481056213379,23,2094,6745,384.30434782608694,0.019776928229084743,-0.17506863610798762,1.277077044885216,0.5652173913043478,Skype,skype_audio1b.pcapng
5691693739308299,4.790241003036499,10,878,687,156.5,1.3433674782810263,4.080409047240268,0.44791850529867006,0.6,Skype,skype_audio1b.pcapng
309095868181517,0.00032711029052734375,2,77,243,160.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
3378771890465506,0.2591700553894043,19,1704,4182,309.7894736842105,0.02246156650103246,-0.506029117493429,1.4943589272310154,0.5263157894736842,Skype,skype_audio1b.pcapng
794298824284711,0.001753091812133789,2,79,408,243.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
6886487040808859,0.0001430511474609375,2,65,64,64.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
9057634291937406,18.907402992248535,7,378,0,54.0,3.249004075757272,-0.21130356814212847,nan,1.0,Skype,skype_audio1b.pcapng
1227698134731308,44.85054302215576,38,1705,1216,76.86842105263158,3.31290975178591,11.224195903171088,1.71122077156859,0.5526315789473685,Skype,skype_audio1b.pcapng
2040658982647126,0.39989614486694336,4,148,120,67.0,0.09423300211934549,0.0,1.1414827815093809,0.5,Skype,skype_audio1b.pcapng
1204099855275604,0.03187894821166992,2,64,140,102.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
7514849582573538,0.24550795555114746,2,64,140,102.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
6097247826501585,0.0,1,60,0,60.0,0.0,0.0,0.0,1.0,Skype,skype_audio1b.pcapng
5900288516381985,0.06962394714355469,3,1457,411,622.6666666666666,0.017528057098388672,0.0,0.5053132108262852,0.6666666666666666,Skype,skype_audio1b.pcapng
6120291731921709,0.0316770076751709,2,60,68,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
1507384735675145,5.188244104385376,21,1673,4536,295.6666666666667,1.0876958467276927,15.045000997771336,1.8595391902932719,0.5714285714285714,Skype,skype_audio1b.pcapng
2446889210333246,0.6602110862731934,6,232,204,72.66666666666667,0.06811977858178002,-1.5287084999697742,0.7979886755982682,0.5,Skype,skype_audio1b.pcapng
4337960604212996,0.17742109298706055,2,60,68,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
2142244265863653,0.17813801765441895,2,60,68,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
42587019017152,0.2477731704711914,2,60,68,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
9329389165775078,0.0,1,68,0,68.0,0.0,0.0,0.0,1.0,Skype,skype_audio1b.pcapng
1546539789273955,0.7060539722442627,2,60,68,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
8345377483539859,10.681012868881226,19,1818,4308,322.42105263157896,2.402228376623891,13.05709789326302,1.553457591372928,0.5263157894736842,Skype,skype_audio1b.pcapng
4421229398983560,11.32225489616394,29,3918,7458,392.2758620689655,1.851923629444317,22.766918931500935,1.029206464423774,0.5172413793103449,Skype,skype_audio1b.pcapng
6591069125146854,28.782925844192505,71,11286,19578,434.7042253521127,1.524937610625664,22.661532066234045,0.7143352920895633,0.4647887323943662,Skype,skype_audio1b.pcapng
5649407945745481,6.478006839752197,7,1394,1937,475.85714285714283,2.271850372002667,1.193484105997161,-0.8359737422798472,0.5714285714285714,Skype,skype_audio1b.pcapng
3337334729276059,0.031090974807739258,2,74,439,256.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
5198082568495546,0.04080510139465332,4,120,108,57.0,0.019160694128455526,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
8946739020522872,0.0004620552062988281,2,78,283,180.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
2847357850462189,0.023044109344482422,2,74,477,275.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
3326988541064693,0.03518486022949219,2,73,513,293.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
432576062062556,0.03808784484863281,2,82,250,166.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
2459978290555521,2.394822120666504,24,3220,5784,375.1666666666667,0.42724911851950864,17.925673836270438,1.3964371120753385,0.5416666666666666,Skype,skype_audio1b.pcapng
9273967839721118,3.910064697265625e-05,2,60,54,57.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
8762224618819388,0.5762097835540771,17,1819,4475,370.2352941176471,0.05502150993801123,-0.7418250705735789,1.0387564078263365,0.47058823529411764,Skype,skype_audio1b.pcapng
9201365872656682,0.022114992141723633,3,577,318,298.3333333333333,0.010971426963806152,0.0,-0.1525924435109098,0.6666666666666666,Skype,skype_audio1b.pcapng
9116091143242280,0.08975911140441895,5,695,2241,587.2,0.038761811979453026,-0.6666672675094572,0.3890507319218759,0.6,Skype,skype_audio1b.pcapng
707399955146459,0.0605168342590332,6,774,5352,1021.0,0.02418325451751175,0.24999791359309853,-1.0357585205400635,0.3333333333333333,Skype,skype_audio1b.pcapng
5223231340747570,0.0003139972686767578,2,75,282,178.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
9099801573170015,0.0001270771026611328,2,64,64,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
8783269441579650,18.90510392189026,7,378,0,54.0,3.2465881996151675,-0.21268172775702254,nan,1.0,Skype,skype_audio1b.pcapng
3378771890465506,4.1961669921875e-05,2,77,54,65.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
7674622118449872,14.78441309928894,55,3339,4495,142.43636363636364,1.0266439944889838,44.83900617883572,3.9002004434993682,0.5272727272727272,Skype,skype_audio1b.pcapng
4319502129835184,3.7655439376831055,6,552,0,92.0,0.006713556190353637,0.24335523207062515,nan,1.0,Skype,skype_audio1b.pcapng
1887147891961683,0.00039196014404296875,2,79,415,247.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
8507967750147747,4.7717790603637695,25,1317,12797,564.56,0.9222494951288719,19.036714545877338,0.5453052066668119,0.48,Skype,skype_audio1b.pcapng
4142388273977309,0.25390100479125977,7,454,974,204.0,0.07104685970250844,1.0115886760207253,1.759783466533348,0.5714285714285714,Skype,skype_audio1b.pcapng
6064006108420369,9.2325439453125,7,211,216,61.0,3.440492811410019,1.199999981809448,1.8634868466356322,0.42857142857142855,Skype,skype_audio1b.pcapng
7497971119268407,3.3677430152893066,6,227,162,64.83333333333333,1.3123614109139512,0.2478473307049751,1.7107592850108007,0.5,Skype,skype_audio1b.pcapng
2463703197900296,0.16875004768371582,46,1420,48369,1082.3695652173913,0.014393734126500477,26.631178468059208,-1.229161339139663,0.2391304347826087,Skype,skype_audio1b.pcapng
7557550950750551,0.29636502265930176,17,1822,4707,384.05882352941177,0.031051509890701875,-0.6167218156248073,1.2672479043622553,0.5882352941176471,Skype,skype_audio1b.pcapng
2575445317778072,0.30515003204345703,21,1966,6588,407.3333333333333,0.025560177716120056,-0.6438914513160046,1.194862551410434,0.5714285714285714,Skype,skype_audio1b.pcapng
7848591075857922,0.03799295425415039,2,82,250,166.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
6886487040808859,0.00014019012451171875,2,65,64,64.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
7526247984798570,0.20449399948120117,24,1542,11820,556.75,0.01577667052793627,0.387545226794932,0.6226889463600087,0.4583333333333333,Skype,skype_audio1b.pcapng
6041375835776806,0.4776930809020996,20,1506,6324,391.5,0.0390534419628088,-0.8417914482410236,1.1907806485465173,0.6,Skype,skype_audio1b.pcapng
2172297254144647,0.04450798034667969,3,1209,590,599.6666666666666,0.02222299575805664,0.0,0.032245728574737356,0.6666666666666666,Skype,skype_audio1b.pcapng
5216359831088202,0.4620490074157715,20,1522,5956,373.9,0.038474814709852694,-0.851793217980755,1.334711026274059,0.6,Skype,skype_audio1b.pcapng
8916237939632988,0.00019311904907226562,2,60,68,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
8636971552102850,6.699443817138672,32,6531,6120,395.34375,0.7793711493590798,23.14713291316611,1.2696104175084717,0.59375,Skype,skype_audio1b.pcapng
5565862699826921,7.295608520507812e-05,2,60,54,57.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
2040658982647126,0.3977780342102051,4,148,120,67.0,0.09374377856260814,0.0,1.1414827815093809,0.5,Skype,skype_audio1b.pcapng
2446889210333246,3.9005348682403564,7,1523,180,243.28571428571428,1.2503005434278882,1.1701911385551247,2.0376594697275374,0.5714285714285714,Skype,skype_audio1b.pcapng
5649407945745481,0.2076420783996582,4,753,1334,521.75,0.09750446817808751,0.0,-1.0566601910706859,0.5,Skype,skype_audio1b.pcapng
9099801573170015,0.00010991096496582031,2,64,64,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
3950619117092075,20.1383798122406,22,826,853,76.31818181818181,1.6281976706159544,5.541212980773553,0.9579580509411165,0.5454545454545454,Skype,skype_audio1b.pcapng
6886487040808859,0.00010085105895996094,2,65,64,64.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
6196686707077256,0.1780390739440918,2,84,471,277.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
7874758587450828,0.5640020370483398,28,2500,11152,487.57142857142856,0.053532728371299944,17.577163877646555,0.8757205222643324,0.5357142857142857,Skype,skype_audio1b.pcapng
784782859649379,5.000329971313477,4,183,108,72.75,2.357128589232537,0.0,1.1307327474054127,0.5,Skype,skype_audio1b.pcapng
2575445317778072,4.792213439941406e-05,3,151,54,68.33333333333333,2.300739288330078e-05,0.0,0.6351777353468446,0.6666666666666666,Skype,skype_audio1b.pcapng
2013602466421853,0.00014495849609375,2,60,68,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
7700510466394923,0.32261204719543457,5,252,204,91.2,0.07449774867691174,-1.112991265980366,0.3910259474967295,0.6,Skype,skype_audio1b.pcapng
2040658982647126,0.3944509029388428,4,148,120,67.0,0.09298586305463005,0.0,1.1414827815093809,0.5,Skype,skype_audio1b.pcapng
6886487040808859,1.1794087886810303,64,126,10234,161.875,0.034273383214465734,46.690281134850814,1.9216463204057352,0.03125,Skype,skype_audio1b.pcapng
7054636642577153,0.00014901161193847656,2,60,68,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
9099801573170015,19.97052001953125,69,10583,128,155.231884057971,1.499723458058757,34.20541221065704,1.9432888727621085,0.9710144927536232,Skype,skype_audio1b.pcapng
3950619117092075,20.10419011116028,59,2389,2193,77.66101694915254,0.6098580863781349,9.270718099764744,1.4430884797419083,0.5423728813559322,Skype,skype_audio1b.pcapng
5589327657610691,0.0,1,54,0,54.0,0.0,0.0,0.0,1.0,Skype,skype_audio1b.pcapng
4142388273977309,0.0,1,54,0,54.0,0.0,0.0,0.0,1.0,Skype,skype_audio1b.pcapng
6886487040808859,0.00012803077697753906,2,65,64,64.5,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
1227698134731308,61.547175884246826,81,3378,3108,80.07407407407408,2.2684560962383866,22.628742122027887,2.432438284480378,0.5185185185185185,Skype,skype_audio1b.pcapng
7557550950750551,0.049387216567993164,5,162,167,65.8,0.020561483896959356,-0.6686752963267595,1.4549068042101758,0.6,Skype,skype_audio1b.pcapng
8636971552102850,0.10936188697814941,5,108,227,67.0,0.03238166274092715,-1.097225803166857,1.4341054288459718,0.4,Skype,skype_audio1b.pcapng
7858797541509681,0.17252612113952637,19,2548,4767,385.0,0.01691408831166201,-0.07114895098250251,1.2931948209063266,0.5789473684210527,Skype,skype_audio1b.pcapng
2446889210333246,0.3018009662628174,6,1433,180,268.8333333333333,0.07424077498314215,-0.31687110558359466,1.7887577241869115,0.5,Skype,skype_audio1b.pcapng
4547052078545565,0.33173394203186035,3,321,256,192.33333333333334,0.03010404109954834,0.0,-0.7004200696126098,0.6666666666666666,Skype,skype_audio1b.pcapng
2040658982647126,0.3925189971923828,4,148,120,67.0,0.09255132329498525,0.0,1.1414827815093809,0.5,Skype,skype_audio1b.pcapng
1507384735675145,2.002716064453125e-05,2,108,0,54.0,0.0,0.0,0.0,1.0,Skype,skype_audio1b.pcapng
3378771890465506,1.5974044799804688e-05,2,108,0,54.0,0.0,0.0,0.0,1.0,Skype,skype_audio1b.pcapng
4187630679081580,2.002716064453125e-05,2,108,0,54.0,0.0,0.0,0.0,1.0,Skype,skype_audio1b.pcapng
784782859649379,1.7881393432617188e-05,2,108,0,54.0,0.0,0.0,0.0,1.0,Skype,skype_audio1b.pcapng
2575445317778072,1.5974044799804688e-05,2,108,0,54.0,0.0,0.0,0.0,1.0,Skype,skype_audio1b.pcapng
2459978290555521,0.02109813690185547,4,108,167,68.75,0.009925869577825446,0.0,1.1138861581388768,0.5,Skype,skype_audio1b.pcapng
9681027606162220,0.024703025817871094,3,108,60,56.0,0.012319326400756836,0.0,0.7071067811865475,0.6666666666666666,Skype,skype_audio1b.pcapng
8574588492886101,0.022166013717651367,3,108,60,56.0,0.011063933372497559,0.0,0.7071067811865475,0.6666666666666666,Skype,skype_audio1b.pcapng
3464239385718586,0.021219968795776367,3,108,60,56.0,0.010594010353088379,0.0,0.7071067811865475,0.6666666666666666,Skype,skype_audio1b.pcapng
9201365872656682,0.021200895309448242,4,108,141,62.25,0.009936211398806936,0.0,0.9978697176912956,0.5,Skype,skype_audio1b.pcapng
8507967750147747,0.025944948196411133,3,108,60,56.0,0.012958407402038574,0.0,0.7071067811865475,0.6666666666666666,Skype,skype_audio1b.pcapng
2172297254144647,0.025035858154296875,3,108,60,56.0,0.012504100799560547,0.0,0.7071067811865475,0.6666666666666666,Skype,skype_audio1b.pcapng
2463703197900296,0.025004148483276367,3,108,60,56.0,0.012488007545471191,0.0,0.7071067811865475,0.6666666666666666,Skype,skype_audio1b.pcapng
7197517008712255,0.02511310577392578,3,108,60,56.0,0.012543439865112305,0.0,0.7071067811865475,0.6666666666666666,Skype,skype_audio1b.pcapng
707399955146459,0.025256872177124023,3,108,60,56.0,0.012615561485290527,0.0,0.7071067811865475,0.6666666666666666,Skype,skype_audio1b.pcapng
7526247984798570,0.04088401794433594,4,108,167,68.75,0.019214926882701787,0.0,1.1138861581388768,0.5,Skype,skype_audio1b.pcapng
644751110170497,0.03846406936645508,4,108,167,68.75,0.01811308869510818,0.0,1.1138861581388768,0.5,Skype,skype_audio1b.pcapng
9116091143242280,0.08607220649719238,3,108,60,56.0,0.04300987720489502,0.0,0.7071067811865475,0.6666666666666666,Skype,skype_audio1b.pcapng
8762224618819388,0.12996506690979004,3,108,60,56.0,0.06495845317840576,0.0,0.7071067811865475,0.6666666666666666,Skype,skype_audio1b.pcapng
9099801573170015,8.20159912109375e-05,2,64,64,64.0,0.0,0.0,0.0,0.5,Skype,skype_audio1b.pcapng
